code;name;price
2112-1007010ВАЗ;Клапан АвтоВАЗ 2112 ВПУСКНОЙ;126.5
2112-1007012_ВАЗ;Клапан ВЫПУСКНОЙ 2112 АвтоВаз;219.7
2101-1007012;Клапан АвтоВАЗ 2101 ВЫПУСКНОЙ;149.5
2108-1007012;Клапан АвтоВАЗ 2108 ВЫПУСКНОЙ;199.6
2101-1007010-12-самара;Клапана вп./вып. Самара;950.4
2101-1007010-12;Клапана АвтоВАЗ вп./вып. 2101;874
21083-1007010-12-083;Клапана вп./вып. 21083 V-1500 АвтоВАЗ;885.5
2112КОМПЛЕКТ;Клапана вп./вып. 2112 16кл. АвтоВАЗ;1782.5
21083-1007010-12-самара;Клапана вп./вып. Самара 2108 ДВС 1500;1123.2
2105-1006146-00;"Кожух ГРМ 2105 ""Пластик"" г.Сызрань";48.7
2108-1006145;Кожух ремня ГРМ 2108;45.7
2103-1008014;Коллектор впускной ВАЗ 2101 АВТОВАЗ;1639.8
2108-1008015-50;Коллектор впускной ВАЗ 2108 АВТОВАЗ;1785.8
2111-1008027-ВАЗ;Коллектор впускной ВАЗ 2111 АВТОВАЗ 8кл верхний;1495
2111-1008015-10-ВАЗ;Коллектор впускной ВАЗ 2111 АВТОВАЗ 8кл нижний;1626.3
2108-1008025-ВАЗ;Коллектор выпускной ВАЗ 2108 АВТОВАЗ;1602.8
2101-1007026;Колпачок м/с ESM 2101 8mm;80.3
2101-1007026-х;"Колпачок м/с ""ХОРС""";87.9
2101-1007026-E;Колпачок м/с ELRING (Франция);82.6
2112-elring;Колпачок м/с ELRING (Франция) 16-ти клап.;213.6
2101-1007026-01;Колпачок м/с GOETZE;85
2112-1007026;Колпачок м/с RESERVE (16-ти клапан..);118
2101-1007026_03;Колпачок м/с RESERVE с пол. ОРИГИНАЛ;76.7
2101-1007026-02;Колпачок м/с SM;82.6
CV 537;Колпачок м/с 2101 TRIALLI 8mm;121.1
CV 057;Колпачок м/с 2112 TRIALLI 7mm;205.4
21011-1004030-22-SS-20;"Кольца поршневые ""СТК"" 79,7";414
кольцо_800;"Кольца поршневые ""СТК"" 80,0";414
406_кольца_стк_96,0;"Кольца поршневые ""СТК"" 96,0";586.5
11184-1109013/16;Корпус воздушного фильтра 11184 (полукорпус) г.Сызрань;174
21082-1109013-00;"Корпус воздушного фильтра 21082 ""Пластик"" г.Сызрань";109.7
2105-1109010;Корпус воздушного фильтра в сборе 2105 АвтоВАЗ;920
21213-110901010;Корпус воздушного фильтра в сборе 21213 АвтоВАЗ;763.5
2110-инжектор-010;"Корпус воздушного фильтра инжектор 2110 ""Пластик"" г.Сызрань";109.7
2108-1006033-ВАЗ;Корпус подш. распредвала 2108 1006033 35;529
1118-1041034-ВАЗ;Кронштейн генератора 1118 Калина АвтоВАЗ;658.3
2110-1001157-10-ВАЗ;Кронштейн генератора 2110 верх.;184
2110-3701652-ВАЗ;Кронштейн генератора 2110 нижний;356.5
2110-1041034-20-ВАЗ;Кронштейн генератора 2110 с кондиц.;379.5
2101-3701630;Кронштейн генератора нижний;82.8
2108-3701630;Кронштейн генератора нижний 2108;92
21082-3701650;Кронштейн генератора нижний 21082 инж. АвтоВАЗ;402.5
1114034;Кронштейн прием. трубы ВАЗ 2108-10 (V1,6 инж)16кл;96.8
1108538;Кронштейн прием. трубы ВАЗ 2108-12 (V1.6 с катал.);169.4
1111082;Кронштейн прием. трубы ВАЗ 2112 (инж.16кл);229.9
11198-2904049-ИУ;"Кронштейн растяжки 11198 ""Металлопродукция"" ВАЗ ИУ";210.6
2108-2904049-01кр;"Кронштейн растяжки 2108 ""Металлопродукция"" ВАЗ";191
1118-1041084-В-СБ;Кронштейн ролика 1118 Калина в сборе;287.5
1118-1041084;Кронштейн ролика 1118 Калина голый;108.7
2190-2906050СБЛ;Кронштейн стабилизатора 2190 ЧП Ломов г. Балаково;170.4
2101-1005153;Крышка ДВС задняя 2101 (держ. сальника) АвтоВАЗ;103.5
2101-1002060;Крышка ДВС передняя 2101 АвтоВАЗ;429.7
2108-1005153;Крышка ДВС задняя 2108 (держ. сальника) АвтоВАЗ;132.3
2123-1002060-ВАЗ;Крышка ДВС передняя 2123 Шеви АвтоВАЗ;609.8
21010-1003260-10;Крышка клапанов 2101 АвтоВАЗ;512.2
2108-1003260;Крышка клапанов 2108 АвтоВАЗ;1625.3
2112-1003260-ВАЗ;Крышка клапанов 2112 АвтоВАЗ;1753
1119-1009146;Крышка масла 1119 резьба;72.6
2101-1009146;Крышка масла 2101/08 Мастер г.Самара;15.5
2112-1009146_;Крышка масла 2112 16ти клап пластик;21.8
2101-1011070;Маслоприемник 2101 г.Самара;130.9
21080-1010010-10;Маслоприемник 2108 АвтоВАЗ;146.3
1111-1005115-ВАЗ;"Маховик ДВС 1111 ""ОКА"" АвтоВАЗ";1104
2101-1005115;Маховик ДВС 2101;655.5
2101-1005115-00;Маховик ДВС 2101 АвтоВАЗ;983.3
2108-1005115;Маховик ДВС 2108;1115.5
2109-1005115;Маховик ДВС 2108 АвтоВАЗ;1604.3
2110-1005115-ВАЗ;Маховик ДВС 2110;1138.5
21100-1005115-02-ВАЗ;Маховик ДВС 2110 АвтоВАЗ;1657.7
21213-1005115-ВАЗ;Маховик ДВС 21213 АвтоВАЗ;1064
2123-1005115-ВАЗ;Маховик ДВС 2123 Шеви АвтоВАЗ;1560.8
2101-2202120-Ф;"Муфта эластичная 2101 ""Металлопродукция"" ВАЗ";282.5
2123-2202120-Ф;"Муфта эластичная 2123 ""Металлопродукция"" ВАЗ";499.2
набор;Набор прокладок ДВС 2101;15.4
GZ 101 7010;Набор прокладок ДВС TRIALLI 2101;540.9
КОМПЛ-409;Набор прокладок ДВС 2101 завод;65.5
набор-08;Набор прокладок ДВС 2108;15.4
КОМПЛ-410;Набор прокладок ДВС 2108 завод;65.5
GZ 101 7013;Набор прокладок ДВС TRIALLI 21083 1500сс;428.9
GZ 101 7014;Набор прокладок ДВС TRIALLI 21213;522.2
GZ 101 7011;Набор прокладок ДВС TRIALLI 21011;522.2
GZ 101 7012;Набор прокладок ДВС TRIALLI 2108 1300 сс;428.9
GZ 101 7024;Набор прокладок ДВС TRIALLI 2123;559
GZ 102 7010;Набор прокладок для ремонта карбюратора TRIALLI 2101;74.6
GZ 105 7014;Набор прокладок редуктора ВАЗ 2121 TRIALLI переднего моста;84.2
набор_пр-к;Набор прокладок карбюратора (6шт.);9.4
н_тк;Наконечник тяги карбюратора Оригинал;2.6
2101-1007032-87;Направляющая клапана 2101 АвтоВАЗ;205.2
2108-1007032-87;Направляющая клапана 2108 АвтоВАЗ;217.4
2101-1007032-20;Направляющая клапана ВАЗ - 2101;138
2108-1007032-20;Направляющая клапана ВАЗ - 2108;138
2101-1011010-;Насос масляный 2101 ТЗА (Оригинал);379.5
2108-1011010;Насос масляный 2108 АвтоВАЗ;977.5
21120-1011010-10;Насос масляный 2110,2112 АвтоВАЗ;1321.6
2121-1011010;Насос масляный 2121 ТЗА Оригинал;402.5
LOP 0101;Насос масляный 2101 LUZAR;946.1
LOP 0108;Насос масляный 2108 LUZAR;1251.8
LOP 0112;Насос масляный 2112 LUZAR инж.;1299.8
LOP 0121;Насос масляный 2121 LUZAR;946.1
2101-1006060-ТЗА;"Натяжитель цепи 2101 в инд.уп. ""ТЗА""";149.5
2101-1006060-ТЗА;"Натяжитель цепи 2101 в инд.уп. ""ТЗА""";149.5
МТ 151;Натяжитель цепи 2101 TRIALLI автоматический;363.4
2101-1006060-00;Натяжитель цепи 2101 г.Самара;111.9
2101-1006060-01;Натяжитель цепи 2101 г.Ульяновск;95.2
21214-1006060-01-ВАЗ;Натяжитель цепи 21214 (гидравлический) нов. обр.;720
МТ 154;Натяжитель цепи 21214 TRIALLI автоматический(с перех.на 21213);373.2
1118-1703190-Ф;"Обойма шаровой опоры 1118 ""Металлопродукция"" ВАЗ";520
2110-1703190-Ф;"Обойма шаровой опоры 2110 ""Металлопродукция"" ВАЗ";216.6
2108-1001046-ФОРВАРД;"Опора двигателя 2108 боковая ""Металлопродукция"" ВАЗ";239.2
1118-1001089;Опора двигателя ВАЗ 1118 ВРТ передняя без резьбы;392.6
1118-1001046;Опора двигателя ВАЗ 1118 ВРТ передняя с резьбой;415.2
2110-1001195;"Опора двигателя ВАЗ 2110 ""Металлопродукция"" боковая правая";333.2
2121-1001020-Металлопроду;"Опора двигателя ВАЗ 2121 ""Металлопродукция"" передняя ИУ";133.9
21214-1001011;"Опора двигателя ВАЗ 21214 ""Металлопродукция"" передняя левая";414.7
21214-1001010;"Опора двигателя ВАЗ 21214 ""Металлопродукция"" передняя правая";379.6
2123-1001011;"Опора двигателя ВАЗ 2123 ""Металлопродукция"" передняя левая";354
2123-1001010;"Опора двигателя ВАЗ 2123 ""Металлопродукция"" передняя правая";307
1118-1001231-ВАЗ;Кронштейн опоры двигателя ВАЗ 1118 АВТОВАЗ передний левый;359.7
1118-1001033Р-БРТ;Опора двигателя ВАЗ 1118 ВРТ задняя голая;204.1
1118-1001032-ВАЗ;Кронштейн опоры двигателя ВАЗ 1118 АВТОВАЗ задний;463.8
1118-2902821-Ф;"Опора передней стойки 1118 ""Металлопродукция"" ВАЗ";288
2170-2902821-Ф;"Опора передней стойки 2170 ""Металлопродукция"" ВАЗ";355.2
2190-2902821-Ф;"Опора передней стойки 2190 ""Металлопродукция"" ВАЗ";421.3
21213-1004020-01-2класс;Палец поршневой 2101 зеленый АвтоВАЗ;241.5
21213-1004020-02-3класс;Палец поршневой 2101 красный АвтоВАЗ;195.5
21213-1004020-1класс;Палец поршневой 2101 синий АвтоВАЗ;224.1
2110-1004020-01-2класс;Палец поршневой 2110 зеленый АвтоВАЗ;241.5
2110-1004020-02-3класс;Палец поршневой 2110 красный АвтоВАЗ;207
2110-1004020-1класс;Палец поршневой 2110 синий АвтоВАЗ;243.8
2101-1004020-02-СТК;Палец поршневой красный СТК;218.5
2101-1004020-СТК;Палец поршневой синий СТК;224.3
2108-1004020-СТК;Палец поршневой синий СТК;218.5
2190-1303025-АКПП-силикон;Патрубки радиатора ВАЗ 2190 ГРАНТА (АКПП) СИЛИКОН Балаково комп;1151.7
2190-патрубки-Силикон;Патрубки радиатора ВАЗ 2190 СИЛИКОН МКПП;1100.9
2190-8101204Р;Патрубок печки 2190 отводящий БРТ завод;74.8
2190-8101200Р;Патрубок печки 2190 подводящий БРТ завод;91.3
2190-1303080;Патрубок расширительного бачка 2190 г.Балаково;37.5
2121-1801010-02;"Подушка раздатки ВАЗ 2121 ""Металлопродукция"" в сборе";217.8
